"year","TaxonName","CommonName","Resilience","fao_rgn","stock_id","TaxonKey","tons"
2008,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2709.221728
2009,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,3025.268772
2010,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2779.106283241
2011,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2657.3737511
2012,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2550.69618583
2013,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2433.28687384
2014,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2296.38497989
2015,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2192.10745595
2016,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,2059.66012543
2017,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,1954.23898529
2018,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,1817.88676692
2019,"Glaucostegus granulatus","Granulated guitarfish","Low",51,"Glaucostegus_granulatus-51",608731,1643.01748337
1978,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1653.87526
1979,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,915.312324
1982,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,986.483278
1983,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,976.671298
1984,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1.250833378
1985,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,443.010426
1986,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,954.915004
1987,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1309.155816
1988,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1679.07135
1989,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2452.71956
1990,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2756.49984
1991,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2729.0638
1992,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2640.35244
1993,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1972.80351
1994,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,1316.956676
1995,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2411.9064
1996,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2176.34154
1997,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2799.41164
1998,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,6449.3004
1999,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5156.41672
2000,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,4090.55432
2001,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,4676.76764
2002,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5465.5987
2003,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,7579.24002
2004,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5286.3525
2005,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,6719.95622
2006,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,9007.98666
2007,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5899.80958
2008,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5270.05904
2009,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,3264.00708
2010,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,4548.42486
2011,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,3926.2955451912
2012,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,3273.4250846946
2013,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,2676.7273900544
2014,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,3037.3033522406
2015,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,3737.693640998
2016,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,7331.523519038
2017,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,4537.843103002
2018,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,4790.6938855676
2019,"Glycymeris glycymeris","Dog cockle",NA,27,"Glycymeris_glycymeris-27",690678,5263.827329438
1950,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3393.21593351753
1951,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3412.70585646957
1952,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3749.18190877212
1953,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,6122.7722416665
1954,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5270.07001794328
1955,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,7067.48741821952
1956,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,7083.41341584114
1957,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,1955.40219857518
1958,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,1546.89316263212
1959,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,1776.02896018118
1960,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,18042.2788142256
1961,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,16034.3506042487
1962,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,16507.1436011632
1963,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,16134.827229704
1964,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,18152.648358424
1965,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,24685.699314604
1966,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,28901.59119446
1967,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,40542.18003033
1968,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,48449.0357728811
1969,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,36463.8681232799
1970,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,41742.5019904036
1971,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,57980.4007059808
1972,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,44927.4847967062
1973,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,52099.8784072819
1974,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,38297.7563662198
1975,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,32024.5292449958
1976,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,32520.62198998
1977,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,25781.936201144
1978,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,21256.1942777214
1979,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,18304.2786125692
1980,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,15170.8847421394
1981,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,13819.426108666
1982,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,13730.860394476
1983,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,14152.050910844
1984,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,16799.667854269
1985,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,21749.2325366768
1986,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,24434.1309151433
1987,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,23608.9052511196
1988,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,20667.8263287858
1989,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,17585.8516584486
1990,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,15611.3157638404
1991,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,15313.5765999398
1992,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,14560.638611526
1993,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,9726.715018685
1994,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4279.32838232
1995,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4193.07823778
1996,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4967.6322413362
1997,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4774.0134452002
1998,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5508.298591838
1999,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5385.230476468
2000,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5974.0091804718
2001,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,6494.253734251
2002,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,6243.548775941
2003,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,6289.274406664
2004,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5436.599197397
2005,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4802.6640103234
2006,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3340.766824799
2007,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2904.7295766614
2008,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2831.9881278036
2009,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2553.7525621942
2010,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,4413.79124663523
2011,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,6324.53496625032
2012,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3270.3038360399
2013,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2794.1374097136
2014,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,5410.5258471352
2015,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2827.976907376
2016,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3347.27082143
2017,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,3591.405967368
2018,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2044.5020897156
2019,"Glyptocephalus cynoglossus","Witch flounder","Medium",21,"Glyptocephalus_cynoglossus-21",600026,2358.4572186456
1950,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3956.8130591451
1951,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4208.6997713274
1952,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3869.9160854585
1953,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3495.6091216957
1954,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2948.5119959685
1955,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3465.0848217876
1956,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3202.168415184
1957,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3701.9438133096
1958,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4555.42551759172
1959,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4406.95233567752
1960,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4672.8102730064
1961,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4001.687629774
1962,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4294.663036842
1963,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4313.3313212088
1964,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4020.384500565
1965,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3583.362873923
1966,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,7048.573131992
1967,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3014.7253989508
1968,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3171.6691661426
1969,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2709.708579338
1970,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2322.325220532
1971,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2491.2322867578
1972,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2533.698280514
1973,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2799.843228544
1974,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,2750.4009616678
1975,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4137.9214540815
1976,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3903.2131935826
1977,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3500.6510170203
1978,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3629.463012632
1979,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,6318.4841786038
1980,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,3897.074660244
1981,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,4230.0545912091
1982,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,6039.8130736416
1983,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,6587.3959938767
1984,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,7692.0632413179
1985,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,8773.5525911826
1986,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,8441.189011426
1987,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,14637.723676822
1988,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,14451.0749888276
1989,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,14914.6838793728
1990,"Glyptocephalus cynoglossus","Witch flounder","Medium",27,"Glyptocephalus_cynoglossus-27",600026,16292.6262714999
